,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
1992,0.662305496,0.640453793,0.606810999,0.558356969,0.493257541,0.412269417,0.320094512,0.225735835,0.140738637,0.075145096,0.033116686,0.011545775,0.003032795,0.000567498,7.09477491728882e-05,5.50978436191236e-06,2.44837126924706e-07,5.67757754142138e-09,6.19938624845937e-11,2.84330946327264e-13,4.82697456475975e-16,2.638368126247e-19,3.98319146709258e-23,1.40415257968003e-27,9.62027853064375e-33,1.04886826778906e-38,1.46439281408873e-45,2.06877121139847e-53,2.29224439048217e-62,1.51327854880348e-72,4.42704751967043e-84,4.17493055296071e-97,9.02100789004062e-112,3.09839321134337e-128,1.14421968041648e-146,2.99315119419041e-167,3.55474424465519e-190,1.19380488706446e-215,6.85428915992225e-244,3.9438762431586e-275,0,0,0,0,0,0,0,0,0,0
1993,0.766731231,0.751691337,0.726890492,0.688707211,0.633713746,0.559828392,0.467909976,0.363294994,0.256201515,0.159732956,0.085286802,0.037586169,0.013104012,0.003442106,0.000644088,8.05229743040772e-05,6.25339393803936e-06,2.77880749000225e-07,6.44383276153296e-09,7.03606563147326e-11,3.22704719344548e-13,5.47843100557606e-16,2.99444663588663e-19,4.52076955072004e-23,1.59365932549958e-27,1.0918647172772e-32,1.19042525746278e-38,1.66202968120379e-45,2.34797598286756e-53,2.60160947042412e-62,1.71751311522619e-72,5.02452914750923e-84,4.73838605955139e-97,1.02384979790762e-111,3.51655746446526e-128,1.29864545385189e-146,3.3971118112668e-167,4.03449838517666e-190,1.35492276169218e-215,7.77935531897109e-244,4.47614827938301e-275,0,0,0,0,0,0,0,0,0
1994,0.873800935,0.864272898,0.847319665,0.819363718,0.776322853,0.714333254,0.631048387,0.527436336,0.409512492,0.288794843,0.180053791,0.09613678,0.042367789,0.014771072,0.003880003,0.000726028,9.07669095651308e-05,7.04893537471349e-06,3.13232056222209e-07,7.26360135816883e-09,7.93117664102381e-11,3.63758422116611e-13,6.17538355903418e-16,3.37539279126416e-19,5.09589076311884e-23,1.79640075550369e-27,1.23076906816939e-32,1.34186823849974e-38,1.87346902014211e-45,2.64667972761717e-53,2.93257984527551e-62,1.93601092053512e-72,5.66373742004513e-84,5.34119191037136e-97,1.15410145760416e-111,3.96392527867097e-128,1.46385594279985e-146,3.82928404248325e-167,4.5477573727608e-190,1.52729271169041e-215,8.76902581921039e-244,5.0455928831022e-275,0,0,0,0,0,0,0,0
1995,0.984411084,0.978930772,0.968256386,0.949263455,0.917944036,0.869724785,0.800277015,0.706971874,0.59089392,0.458782274,0.323540692,0.201716649,0.107703309,0.047465196,0.016548228,0.004346818,0.000813379,0.000101687,7.89701575841753e-06,3.50918025564797e-07,8.13750890582589e-09,8.88540234623782e-11,4.07523383178801e-13,6.91836407734801e-16,3.78149729661062e-19,5.70899398565694e-23,2.01253158392339e-27,1.37884690518979e-32,1.50331277871634e-38,2.0988721826054e-45,2.96511038978372e-53,3.28540808219562e-62,2.16893870282584e-72,6.34516012419157e-84,5.98380811324281e-97,1.29295516457805e-111,4.44083804529511e-128,1.63997722121454e-146,4.28999768325669e-167,5.09491288102656e-190,1.71104627447739e-215,9.82405588916175e-244,5.65264460380117e-275,0,0,0,0,0,0,0
1996,1.099545211,1.096751374,1.090645654,1.078753115,1.057592723,1.022699155,0.968977157,0.891604058,0.787651,0.658326313,0.51113818,0.360462925,0.224736409,0.119994334,0.05288189,0.018436699,0.004842874,0.000906201,0.000113292,8.79821756525547e-06,3.90964540395909e-07,9.06615561914581e-09,9.89939812564047e-11,4.54029661054462e-13,7.70788285223749e-16,4.21303907144192e-19,6.36050030810753e-23,2.24220025310604e-27,1.536199930728e-32,1.67486976098241e-38,2.33839397933851e-45,3.30348667298902e-53,3.66033650964857e-62,2.41645644088073e-72,7.06926527270951e-84,6.6666760279583e-97,1.44050628592869e-111,4.94762331617781e-128,1.82713025220049e-146,4.7795691595907e-167,5.67634070572969e-190,1.90630965514099e-215,1.09451701415111e-243,6.2977203749782e-275,0,0,0,0,0,0
1997,1.220092022,1.21888044,1.215783384,1.209015001,1.195831747,1.172374788,1.133694171,1.074141647,0.988371133,0.873135901,0.729775418,0.566612745,0.399584487,0.249127376,0.133017492,0.058621238,0.020437661,0.005368478,0.001004552,0.000125588,9.75310081935819e-06,4.33396486389868e-07,1.00501185770521e-08,1.0973794095706e-10,5.0330615563888e-13,8.54443050585003e-16,4.67028628411454e-19,7.0508145890264e-23,2.48554948357869e-27,1.70292592697965e-32,1.8566457941054e-38,2.59218325379141e-45,3.66201885076169e-53,4.05759811536822e-62,2.67871794698145e-72,7.83650283846119e-84,7.39022000177007e-97,1.59684651275997e-111,5.48459601743076e-128,2.02543133624967e-146,5.29830270061408e-167,6.29240215730003e-190,2.11320419410044e-215,1.21330652582115e-243,6.98122105912088e-275,0,0,0,0,0
1998,1.346744276,1.34632879,1.344991851,1.341574359,1.334105686,1.319558427,1.293674495,1.250991789,1.185277665,1.090632909,0.963474868,0.8052816,0.625237308,0.440927478,0.274903329,0.146780141,0.064686481,0.022552243,0.005923928,0.001108488,0.000138582,1.07622049696129e-05,4.78237834923228e-07,1.10899536566327e-08,1.21091972224776e-10,5.55380705047401e-13,9.42847963491295e-16,5.15349725050009e-19,7.78032681249703e-23,2.74271675232715e-27,1.87911908362997e-32,2.04874357009333e-38,2.86038338091712e-45,4.04090947119699e-53,4.47741732713695e-62,2.95587138235819e-72,8.64730626234034e-84,8.15484879144482e-97,1.76206416745166e-111,6.05205950480443e-128,2.23499250098293e-146,5.84649135810069e-167,6.9434452716499e-190,2.33184677373726e-215,1.33884123251741e-243,7.7035327910597e-275,0,0,0,0
1999,1.479967822,1.479870148,1.479413591,1.477944496,1.474189184,1.465982231,1.449996974,1.421554411,1.374652513,1.302442539,1.198442135,1.058714503,0.884883805,0.687042109,0.484513225,0.302077564,0.16128938,0.07108075,0.024781535,0.006509509,0.001218062,0.00015228,1.18260505324637e-05,5.2551171607555e-07,1.21861972259701e-08,1.330619316998e-10,6.10280170391707e-13,1.03604862499469e-15,5.66292122064263e-19,8.54941327576118e-23,3.01383471145896e-27,2.0648702846926e-32,2.25126217688596e-38,3.1431327037959e-45,4.44035397378288e-53,4.92001069624251e-62,3.2480597083897e-72,9.50209377324323e-84,8.9609568080634e-97,1.93624447263024e-111,6.65030648750675e-128,2.4559218423111e-146,6.4244178989092e-167,7.6298058700587e-190,2.56235017434081e-215,1.47118588759477e-243,8.46502815387649e-275,0,0,0
2000,1.620027353,1.620016031,1.619909114,1.619409354,1.617801239,1.613690565,1.604706995,1.587209065,1.556075004,1.504734816,1.425691668,1.311849786,1.158899836,0.968619675,0.752056372,0.530362336,0.33066293,0.176552069,0.077807066,0.027126593,0.007125499,0.001333326,0.00016669,1.29451405387318e-05,5.75240482921471e-07,1.33393676350225e-08,1.45653479281235e-10,6.68030510442613e-13,1.13408910427868e-15,6.19879907157082e-19,9.3584376351698e-23,3.29903155692137e-27,2.26026736112959e-32,2.46429737377833e-38,3.44056491817185e-45,4.86054123264099e-53,5.38558749940118e-62,3.55542108397684e-72,1.04012695505722e-83,9.80892521332058e-97,2.11946978805269e-111,7.27961984181375e-128,2.68832382489703e-146,7.03235559095808e-167,8.35180849261724e-190,2.80482338759088e-215,1.61040306915936e-243,9.26606721453134e-275,0,0
2001,1.767051299,1.767051064,1.767038715,1.766922095,1.766376979,1.764622922,1.760139189,1.750340325,1.73125439,1.697294794,1.641295286,1.555078669,1.430905198,1.264074452,1.056525635,0.820308379,0.578494758,0.360671862,0.192574848,0.084868356,0.029588435,0.007772165,0.001454331,0.000181818,1.41199618149397e-05,6.27445768468602e-07,1.45499665359688e-08,1.58872092543974e-10,7.28656847752418e-13,1.23701205091149e-15,6.76136392086156e-19,1.02077518324909e-22,3.598431355043e-27,2.465395314575e-32,2.68794183533947e-38,3.75280941300363e-45,5.30165403762809e-53,5.87435027182879e-62,3.87808921746188e-72,1.1345224753764e-83,1.06991228904228e-96,2.31181982039371e-111,7.940273331614e-128,2.93229954824865e-146,7.6705688992955e-167,9.10976722489853e-190,3.05937189418207e-215,1.756553339468e-243,1.01069984410277e-274,0
2002,0,1.921108592,1.921108337,1.921094911,1.920968124,1.920375483,1.918468502,1.913593862,1.902940701,1.882190793,1.845270488,1.784388761,1.690655497,1.555656179,1.374280585,1.148636984,0.891825538,0.628929817,0.392116411,0.209364151,0.092267456,0.032168052,0.008449768,0.001581124,0.00019767,1.53509861238602e-05,6.82148536339896e-07,1.58184800584917e-08,1.727230795717e-10,7.92183527512669e-13,1.3448587947666e-15,7.35084167279374e-19,1.10976969194478e-22,3.91215433319956e-27,2.68033651647893e-32,2.92228536853276e-38,4.07999157360022e-45,5.76386952258086e-53,6.38649528174546e-62,4.2161936798838e-72,1.23343384387085e-83,1.16319073083171e-96,2.51337180998463e-111,8.63253224978956e-128,3.18794698357752e-146,8.33931410569485e-167,9.90398643380549e-190,3.32609791094662e-215,1.90969538681495e-243,1.09881595188121e-274
2003,0,0,2.082256731,2.082256454,2.082241902,2.082104479,2.081462126,2.079395181,2.074111643,2.062564864,2.040074393,2.000057107,1.934068445,1.832472564,1.686149113,1.48955921,1.244987973,0.966634441,0.681686267,0.425008268,0.226926221,0.100007117,0.034866401,0.009158559,0.001713754,0.000214251,1.66386711845221e-05,7.39369126099401e-07,1.71453798608462e-08,1.87211590433571e-10,8.5863417019125e-13,1.45766943538264e-15,7.96745150677925e-19,1.2028603795112e-22,4.24031713975924e-27,2.905170886204e-32,3.16741510688889e-38,4.42223305271832e-45,6.24735954829951e-53,6.92221295472993e-62,4.56986018512575e-72,1.33689783773106e-83,1.26076252945801e-96,2.72420069781585e-111,9.35665399180965e-128,3.45536118562375e-146,9.03883986276522e-167,1.0734761425647e-189,3.60510061185895e-215,2.06988615242279e-243
2004,0,0,0,2.250551352,2.250551053,2.250535325,2.250386796,2.249692525,2.247458523,2.241747953,2.229267926,2.204959704,2.161708093,2.090386017,1.980578834,1.822429055,1.60995013,1.345611866,1.044760915,0.736782322,0.45935879,0.245267121,0.108090011,0.037684414,0.009898782,0.001852265,0.000231567,1.79834615883581e-05,7.99127293962954e-07,1.8531124073908e-08,2.02342627492357e-10,9.2803171880998e-13,1.57548292222474e-15,8.61140631606192e-19,1.30007938682147e-22,4.58303307756048e-27,3.13997605098815e-32,3.42341568490812e-38,4.77965201405667e-45,6.7522910465361e-53,7.48168825486628e-62,4.93921084153793e-72,1.4449501793605e-83,1.36266137296111e-96,2.9443792755351e-111,1.01128885709211e-127,3.73463448291308e-146,9.76938769164262e-167,1.1602379037209e-189,3.89647632653749e-215
2005,0,0,0,0,2.426046556,2.426046234,2.426029279,2.425869168,2.425120759,2.422712553,2.416556678,2.403103475,2.376899728,2.33027541,2.253391727,2.135021916,1.964539813,1.735492045,1.450541011,1.126230076,0.794235694,0.495179019,0.264392747,0.116518736,0.040622998,0.010670677,0.001996702,0.000249625,1.93857896253664e-05,8.61442249510127e-07,1.99761581524941e-08,2.18121054700062e-10,1.00039848157843e-12,1.69833712706224e-15,9.28291310332592e-19,1.40145796544042e-22,4.94041231445667e-27,3.38482749019526e-32,3.69036939533218e-38,5.15236335183348e-45,7.27882633019515e-53,8.06510102845302e-62,5.32436437884512e-72,1.55762560275669e-83,1.46892001726398e-96,3.17397832071236e-111,1.09014790827346e-127,4.0258566493261e-146,1.0531192430796e-166,1.25071181687679e-189
2006,0,0,0,0,0,2.608794996,2.608794649,2.608776418,2.608604245,2.607799461,2.60520985,2.598590268,2.584123666,2.555946052,2.505809632,2.42313448,2.295848147,2.112524024,1.866222621,1.559806889,1.211066366,0.85406362,0.532479702,0.284308838,0.125295821,0.043683034,0.011474475,0.002147109,0.000268428,2.08460760318906e-05,9.26332688913182e-07,2.14809156459156e-08,2.34551606011649e-10,1.07575617048293e-12,1.82626890947977e-15,9.98217333877148e-19,1.5070265316839e-22,5.31256207388589e-27,3.63979866588024e-32,3.96835633149519e-38,5.5404788895318e-45,7.82712337410435e-53,8.67262631510336e-62,5.72543635352678e-72,1.67495791359448e-83,1.57957034283416e-96,3.41306671927178e-111,1.17226621257351e-127,4.3291150593902e-146,1.13244826422537e-166
2007,0,0,0,0,0,0,2.798847964,2.798847592,2.798828032,2.798643317,2.797779903,2.795001636,2.787899812,2.772379306,2.742148928,2.688360028,2.599661919,2.463102666,2.266423223,2.00217855,1.673440167,1.299293596,0.916282892,0.571271308,0.305020982,0.13442373,0.046865381,0.0123104,0.002303527,0.000287984,2.23647306697958e-05,9.93816825117477e-07,2.30458188978377e-08,2.51638893026854e-10,1.15412593633525e-12,1.95931417637799e-15,1.07093832853393e-18,1.61681471571848e-22,5.69958680795688e-27,3.90496114137558e-32,4.25745451661483e-38,5.94410756041122e-45,8.39733607002637e-53,9.30443463030386e-62,6.14253933535476e-72,1.79698004379707e-83,1.69464340614703e-96,3.66171157669111e-111,1.25766681832112e-127,4.64449482932439e-146
2008,0,0,0,0,0,0,0,2.996255469,2.996255071,2.996234131,2.996036388,2.995112076,2.992137854,2.984535126,2.967919932,2.935557354,2.877974631,2.783020494,2.636829485,2.426277906,2.143395607,1.791470747,1.390934983,0.980909882,0.611564045,0.32653463,0.143904864,0.050170876,0.013178673,0.002465999,0.000308296,2.39421531453237e-05,1.06391241534139e-06,2.46712796839803e-08,2.6938741195329e-10,1.23552840070848e-12,2.09750793618987e-15,1.14647342950499e-18,1.73085140630036e-22,6.10158835516244e-27,4.1803846893456e-32,4.55774002160041e-38,6.36335557198737e-45,8.98961445902168e-53,9.96069222287765e-62,6.57578307736363e-72,1.92372410126022e-83,1.81416948657829e-96,3.91997831932504e-111,1.34637219712654e-127
2009,0,0,0,0,0,0,0,0,3.201066307,3.201065882,3.201043511,3.200832251,3.199844757,3.19666723,3.188544813,3.170793878,3.136219136,3.074700312,2.973255528,2.817071545,2.592127587,2.289908698,1.913927804,1.486013177,1.047960565,0.653367872,0.348855101,0.153741567,0.053600336,0.014079509,0.002634564,0.000329369,2.55787333746841e-05,1.13663678620938e-06,2.63576997949348e-08,2.87801549970256e-10,1.31998368512419e-12,2.24088434843061e-15,1.22484130798385e-18,1.84916479166374e-22,6.51866608451884e-27,4.46613739054074e-32,4.86928707272154e-38,6.79832655635513e-45,9.60410494381257e-53,1.06415613102884e-61,7.02527467119208e-72,2.05522141529697e-83,1.93817812926057e-96,4.18793078700783e-111
2010,0,0,0,0,0,0,0,0,0,3.413328128,3.413327674,3.41330382,3.413078551,3.412025577,3.408637349,3.399976337,3.381048342,3.344180959,3.278582838,3.170411279,3.003870779,2.764010849,2.44175191,2.040839827,1.584550299,1.11745054,0.696692514,0.371987586,0.163936128,0.05715456,0.015013118,0.002809261,0.00035121,2.72748521024285e-05,1.21200685678687e-06,2.81054715703229e-08,3.06885591061264e-10,1.40751143780298e-12,2.38947676911099e-15,1.30606019597782e-18,1.97178239699562e-22,6.95091702767175e-27,4.76228572430744e-32,5.19216815028812e-38,7.24912170796212e-45,1.02409504834179e-52,1.13472002943002e-61,7.4911186894557e-72,2.19150257828828e-83,2.06669818436217e-96
2011,0,0,0,0,0,0,0,0,0,0,3.633087491,3.633087008,3.633061618,3.632821845,3.631701078,3.628094707,3.618876075,3.598729444,3.559488439,3.489666932,13.10267677,59.46921257,91.62764186,87.19426518,73.48070276,57.10213898,40.2731192,25.10917351,13.40664713,5.908353272,2.059883546,0.541081494,0.101247407,0.012657799,0.000983002,4.36814316199338e-05,1.01293753221807e-06,1.10603350847569e-08,5.07275303603982e-11,8.61181316861957e-14,4.70711686346143e-17,7.10641837226013e-21,2.50515090025992e-25,1.71635545670437e-30,1.87128758179868e-36,2.61262560040626e-43,3.69089808163701e-51,4.08959694376e-60,2.69984271918863e-70,7.8983026772796e-82
